date,site,observer,quadrat,id,1_pc,1_9,2_pc,2_9,3_pc,3_9,4_pc,4_9,5_pc,5_9,6_pc,6_9,7_pc,7_9,8_pc,8_9,9_pc,9_9,10_pc,10_9
12/11/2011,s2,Group,3,Patterson's curse,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,4,Patterson's curse,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Don,1,Patterson's curse,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Robyn Whipp,2,Patterson's curse,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1
30/10/2011,s4,John Fitzgerald,3,Patterson's curse,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Group,4,Patterson's curse,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2
13/11/2011,s5,Group,1,Patterson's curse,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,"Nola, Penny",2,Patterson's curse,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,3,Patterson's curse,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Don,1,Patterson's curse,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Nola,2,Patterson's curse,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Pax,4,Patterson's curse,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
2/11/2011,w4,Don,1,Patterson's curse,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,2,Patterson's curse,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,4,Patterson's curse,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0
29/10/2011,w1,Felicity,2,Phalaris,0.00,0,0.00,0,3.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,Phalaris,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,25.00,4,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Group,4,Phalaris,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,Phalaris,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,15.00,5,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Andrew,4,Plantago varia,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,1,Poa,1.00,3,35.00,5,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,3,Poa,0.00,0,0.00,0,3.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,4,Poa,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,"Nola, Penny",2,prickly balls,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Don,1,prickly carrot,0.00,0,1.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,John Fitzgerald,3,prickly carrot,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1
30/10/2011,s4,Group,4,prickly carrot,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Felicity,2,prickly sow thistle,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Don,1,prickly sow thistle,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1
12/11/2011,w2,Nola,2,prickly sow thistle,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Pax,4,prickly sow thistle,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,s1,Don,1,proliferous pink,0.00,0,0.00,0,0.00,0,1.00,1,1.00,1,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0
29/10/2011,s1,Don,2,proliferous pink,3.00,5,0.00,0,0.00,5,1.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s1,Group,4,proliferous pink,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,3,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,1,proliferous pink,2.00,9,0.00,0,3.00,3,3.00,3,0.00,0,0.00,0,3.00,2,6.00,4,1.00,1,0.00,0
12/11/2011,s2,Group,3,proliferous pink,1.00,2,0.00,0,1.00,2,1.00,1,0.00,0,0.00,0,2.00,5,2.00,3,1.00,4,0.00,0
12/11/2011,s2,Group,4,proliferous pink,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,2.00,1,1.00,1,0.00,0
5/11/2011,s3,Don,1,proliferous pink,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,2,proliferous pink,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,4,proliferous pink,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,3,0.00,0,0.00,0
30/10/2011,s4,Don,1,proliferous pink,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2
30/10/2011,s4,John Fitzgerald,3,proliferous pink,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Group,4,proliferous pink,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,1,proliferous pink,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2,0.00,0,0.00,0
13/11/2011,s5,"Nola, Penny",2,proliferous pink,1.00,1,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,3,proliferous pink,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,1.00,2,0.00,0
12/11/2011,w2,Don,1,proliferous pink,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,10.00,9,0.00,0,0.00,0,1.00,3
12/11/2011,w2,Nola,2,proliferous pink,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,70.00,9,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Pax,4,proliferous pink,1.00,1,0.00,0,0.00,0,0.00,0,1.00,3,0.00,0,3.00,9,0.00,0,0.00,0,0.00,0
2/11/2011,w4,Don,1,proliferous pink,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,5,0.00,0
14/11/2011,w4,Group,2,proliferous pink,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,4,proliferous pink,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Don,1,proliferous pink,0.00,0,0.00,0,0.00,0,0.00,0,1.00,4,0.00,0,0.00,0,1.00,1,1.00,4,1.00,1
13/11/2011,w5,Pax,2,proliferous pink,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,John,3,proliferous pink,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,2.00,2,1.00,1
12/11/2011,s2,Group,1,rats tail fescue (leaf sheaf on flowers),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,3,rats tail fescue (leaf sheaf on flowers),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,4,rats tail fescue (leaf sheaf on flowers),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Don,1,rats tail fescue (leaf sheaf on flowers),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,2,rats tail fescue (leaf sheaf on flowers),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,4,rats tail fescue (leaf sheaf on flowers),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Don,1,rats tail fescue (leaf sheaf on flowers),2.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Robyn Whipp,2,rats tail fescue (leaf sheaf on flowers),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,John Fitzgerald,3,rats tail fescue (leaf sheaf on flowers),0.00,0,0.00,0,0.00,0,0.00,0,1.00,3,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Group,4,rats tail fescue (leaf sheaf on flowers),0.00,0,0.00,0,0.00,0,1.00,3,0.00,0,3.00,3,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Don,1,rats tail fescue (leaf sheaf on flowers),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Group,3,rats tail fescue (leaf sheaf on flowers),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Andrew,4,rats tail fescue (leaf sheaf on flowers),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
2/11/2011,w4,Don,1,rats tail fescue (leaf sheaf on flowers),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,2,rats tail fescue (leaf sheaf on flowers),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,4,rats tail fescue (leaf sheaf on flowers),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Don,1,rats tail fescue (leaf sheaf on flowers),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Pax,2,rats tail fescue (leaf sheaf on flowers),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,John,3,rats tail fescue (leaf sheaf on flowers),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,1,red brome,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,3,red brome,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,4,red brome,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Don,1,red brome,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,2,red brome,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,4,red brome,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Don,1,red brome,0.00,0,0.00,0,2.00,2,0.00,0,5.00,4,8.00,6,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Robyn Whipp,2,red brome,0.00,0,0.00,0,0.00,0,0.00,0,10.00,5,1.00,3,1.00,1,4.00,4,0.00,0,0.00,0
30/10/2011,s4,John Fitzgerald,3,red brome,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,5.00,5,0.00,0,0.00,0,0.00,0,1.00,1
30/10/2011,s4,Group,4,red brome,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,6,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,1,red brome,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,"Nola, Penny",2,red brome,5.00,6,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,3,red brome,0.00,0,0.00,0,0.00,0,0.00,0,3.00,3,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Don,1,red brome,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Group,3,red brome,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Andrew,4,red brome,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
2/11/2011,w4,Don,1,red brome,0.00,0,10.00,8,2.00,4,3.00,5,20.00,9,15.00,8,60.00,9,60.00,9,0.00,0,7.00,9
14/11/2011,w4,Group,2,red brome,2.00,1,25.00,6,0.00,0,0.00,0,20.00,8,4.00,5,13.00,9,10.00,5,6.00,4,12.00,9
14/11/2011,w4,Group,4,red brome,5.00,2,15.00,8,1.00,3,60.00,9,25.00,7,16.00,6,2.00,4,10.00,8,2.00,6,1.00,2
13/11/2011,w5,Don,1,red brome,35.00,9,10.00,3,5.00,8,2.00,2,10.00,6,12.00,6,5.00,4,1.00,1,1.00,3,2.00,5
13/11/2011,w5,Pax,2,red brome,26.00,9,95.00,9,40.00,9,1.00,1,70.00,9,6.00,9,3.00,6,0.00,0,0.00,0,12.00,9
13/11/2011,w5,John,3,red brome,15.00,8,10.00,5,2.00,6,5.00,5,10.00,8,0.00,0,0.00,0,0.00,0,0.00,0,18.00,7
12/11/2011,s2,Group,1,red grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,5.00,4
12/11/2011,s2,Group,3,red grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,4,5.00,9,9.00,3
12/11/2011,s2,Group,4,red grass,0.00,0,0.00,0,0.00,0,5.00,2,0.00,0,0.00,0,0.00,0,15.00,5,0.00,0,20.00,5
5/11/2011,s3,Don,1,red grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,3.00,1,1.00,1
5/11/2011,s3,Group,2,red grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,9.00,5,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,4,red grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,2,4.00,4
30/10/2011,s4,Don,1,red grass,4.00,2,1.00,1,0.00,0,4.00,3,0.00,0,5.00,3,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Robyn Whipp,2,red grass,0.00,0,1.00,1,0.00,0,0.00,0,3.00,3,15.00,7,0.00,0,1.00,1,0.00,0,0.00,0
30/10/2011,s4,John Fitzgerald,3,red grass,0.00,0,0.00,0,20.00,5,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Group,4,red grass,1.00,1,0.00,0,0.00,0,1.00,1,3.00,4,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1
13/11/2011,s5,Group,1,red grass,20.00,9,10.00,5,3.00,6,2.00,1,0.00,0,11.00,6,0.00,0,22.00,8,0.00,0,12.00,7
13/11/2011,s5,"Nola, Penny",2,red grass,6.00,6,10.00,5,2.00,1,9.00,4,32.00,7,0.00,0,19.00,8,2.00,2,0.00,0,0.00,0
13/11/2011,s5,Group,3,red grass,13.00,9,12.00,9,2.00,2,0.00,0,20.00,5,8.00,5,0.00,0,10.00,3,5.00,5,90.00,9
12/11/2011,w2,Nola,2,red grass,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Don,1,red grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,2.00,3,1.00,1
6/11/2011,w3,Group,3,red grass,0.00,0,0.00,0,0.00,0,15.00,4,0.00,0,0.00,0,0.00,0,0.00,0,10.00,5,0.00,0
6/11/2011,w3,Andrew,4,red grass,10.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,3.00,5,2.00,2
2/11/2011,w4,Don,1,red grass,15.00,7,15.00,7,0.00,0,6.00,6,10.00,5,10.00,8,13.00,9,0.00,0,15.00,9,5.00,6
14/11/2011,w4,Group,2,red grass,1.00,1,10.00,8,0.00,0,1.00,3,10.00,9,1.00,2,9.00,3,4.00,5,25.00,4,8.00,6
14/11/2011,w4,Group,4,red grass,22.00,6,0.00,0,8.00,5,10.00,3,7.00,5,0.00,0,9.00,8,4.00,4,10.00,7,8.00,3
13/11/2011,w5,Don,1,red grass,15.00,9,20.00,7,18.00,8,18.00,9,0.00,0,28.00,9,9.00,8,10.00,9,30.00,9,40.00,9
13/11/2011,w5,Pax,2,red grass,6.00,7,0.00,0,10.00,7,25.00,6,50.00,8,30.00,9,0.00,0,60.00,9,0.00,0,3.00,1
13/11/2011,w5,John,3,red grass,25.00,8,50.00,7,35.00,9,5.00,4,15.00,4,12.00,9,17.00,9,41.00,9,30.00,8,32.00,9
5/11/2011,s3,Don,1,red stem,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,1.00,2,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,2,red stem,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0
5/11/2011,s3,Group,4,red stem,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,2,1.00,1
13/11/2011,s5,Group,1,red stem,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0
6/11/2011,w3,Don,1,red stem,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Group,3,red stem,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Andrew,4,red stem,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Don,1,red stem,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Pax,2,red stem,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,John,3,red stem,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,s1,Don,1,ribwort plantain,5.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,s1,Don,2,ribwort plantain,0.00,0,0.00,0,0.00,5,2.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s1,Group,4,ribwort plantain,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,1,ribwort plantain,8.00,9,30.00,9,50.00,9,13.00,9,5.00,6,25.00,9,40.00,9,15.00,6,75.00,9,65.00,9
12/11/2011,s2,Group,3,ribwort plantain,30.00,9,10.00,9,90.00,9,20.00,9,10.00,9,10.00,7,5.00,4,30.00,9,0.00,0,50.00,9
12/11/2011,s2,Group,4,ribwort plantain,90.00,9,80.00,9,90.00,9,65.00,9,20.00,8,1.00,4,10.00,6,2.00,4,12.00,7,40.00,9
5/11/2011,s3,Don,1,ribwort plantain,0.00,0,3.00,5,8.00,4,0.00,0,8.00,1,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1
5/11/2011,s3,Group,2,ribwort plantain,1.00,1,0.00,0,20.00,6,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,4,ribwort plantain,0.00,0,2.00,4,45.00,8,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,4.00,1
30/10/2011,s4,Don,1,ribwort plantain,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Robyn Whipp,2,ribwort plantain,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,John Fitzgerald,3,ribwort plantain,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Group,4,ribwort plantain,0.00,0,5.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Felicity,2,ribwort plantain,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,ribwort plantain,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Group,4,ribwort plantain,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,ribwort plantain,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Don,1,ribwort plantain,5.00,1,0.00,0,70.00,9,0.00,0,0.00,0,18.00,8,30.00,8,2.00,3,0.00,0,5.00,3
12/11/2011,w2,Nola,2,ribwort plantain,2.00,2,15.00,4,10.00,3,0.00,0,0.00,0,50.00,7,0.00,0,2.00,2,0.00,0,1.00,2
12/11/2011,w2,Pax,4,ribwort plantain,6.00,2,25.00,6,55.00,9,0.00,0,15.00,5,75.00,9,0.00,0,0.00,0,30.00,9,0.00,0
6/11/2011,w3,Don,1,ribwort plantain,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2,0.00,0,0.00,0
6/11/2011,w3,Group,3,ribwort plantain,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,8.00,6,0.00,0,3.00,2
6/11/2011,w3,Andrew,4,ribwort plantain,0.00,0,0.00,0,3.00,1,0.00,0,0.00,0,1.00,1,0.00,0,4.00,5,0.00,0,0.00,0
29/10/2011,s1,Don,1,rock,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,20.00,9,0.00,0,5.00,4,5.00,2
29/10/2011,s1,Don,2,rock,5.00,3,3.00,1,3.00,2,10.00,5,0.00,0,0.00,0,0.00,0,0.00,0,2.00,1,0.00,0
12/11/2011,s1,Group,4,rock,15.00,4,10.00,1,0.00,0,0.00,0,0.00,0,0.00,0,16.00,5,5.00,9,10.00,2,0.00,0
12/11/2011,s2,Group,1,rock,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,3,rock,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,4,rock,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Don,1,rock,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,3.00,1,0.00,0
5/11/2011,s3,Group,2,rock,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,4,rock,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Don,1,rock,0.00,0,0.00,0,0.00,0,4.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Robyn Whipp,2,rock,0.00,0,0.00,0,10.00,5,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,John Fitzgerald,3,rock,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,3.00,1,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Group,4,rock,0.00,0,0.00,0,1.00,1,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,1,rock,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,"Nola, Penny",2,rock,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
